Date,ALSO3.SA,EZTC3.SA,CYRE3.SA,LAVV3.SA,EVEN3.SA,CURY3.SA,BRPR3.SA,MTRE3.SA,JHSF3.SA,TEND3.SA,TCSA3.SA,BRML3.SA,MULT3.SA,PLPL3.SA,VIVR3.SA,MRVE3.SA,HBOR3.SA,DIRR3.SA,IGTI11.SA,LOGG3.SA,TRIS3.SA,SYNE3.SA,GFSA3.SA
2019-01-24,28.657217025756836,22.009925842285156,14.316777229309082,,6.0893096923828125,,8.32944107055664,,1.6234461069107056,17.208343505859375,13.399999618530273,13.265885353088379,23.606985092163086,,3.454832077026367,12.575875282287598,8.849711418151855,7.4225568771362305,,17.739370346069336,3.8967082500457764,11.3100004196167,14.081317901611328
2019-01-28,29.25217628479004,22.009925842285156,14.1847505569458,,6.071320533752441,,8.426294326782227,,1.6149905920028687,17.536710739135742,13.699999809265137,13.331006050109863,23.569366455078125,,3.286303997039795,12.973896980285645,8.054232597351074,7.655030250549316,,17.786548614501953,3.887474536895752,10.899999618530273,13.639303207397461
2019-01-29,29.25217628479004,21.740737915039062,14.08572769165039,,5.981375217437744,,8.513463020324707,,1.598079800605774,17.503400802612305,13.899999618530273,13.489153861999512,23.84211540222168,,3.286303997039795,12.643621444702148,8.054232597351074,7.472372055053711,,17.663883209228516,3.8782401084899902,10.800000190734863,13.19728946685791
2019-01-30,29.450496673583984,21.82782745361328,14.12698745727539,,6.026347637176514,,8.523147583007812,,1.5896241664886475,17.774656295776367,13.5,13.489153861999512,24.171297073364258,,3.370568037033081,12.618216514587402,8.25310230255127,7.538792610168457,,18.30552101135254,3.905942440032959,11.289999961853027,12.421507835388184
2019-01-31,29.500076293945312,21.922836303710938,14.03621768951416,,6.0533318519592285,,8.523147583007812,,1.5811687707901,17.60334014892578,13.899999618530273,13.53566837310791,24.481666564941406,,3.286303997039795,12.702903747558594,8.25310230255127,7.638425350189209,,18.163982391357422,3.887474536895752,11.399999618530273,12.71919059753418
2019-02-01,29.747976303100586,22.057430267333984,13.805168151855469,,5.855452060699463,,8.523147583007812,,1.6149905920028687,17.165515899658203,13.800000190734863,13.303096771240234,24.566312789916992,,3.286303997039795,12.533531188964844,8.054232597351074,7.505581855773926,,18.682952880859375,4.035216808319092,11.199999809265137,13.070999145507812
2019-02-04,29.747976303100586,22.168272018432617,14.151742935180664,,5.729527950286865,,8.571575164794922,,1.7249113321304321,17.322561264038086,13.699999809265137,13.396125793457031,25.064786911010742,,3.286303997039795,12.406501770019531,7.855362415313721,7.439161777496338,,18.918848037719727,4.155257225036621,11.0,12.674087524414062
2019-02-05,29.460411071777344,22.42162322998047,14.151742935180664,,5.756511211395264,,8.707169532775879,,1.775644063949585,17.7936954498291,13.399999618530273,13.377518653869629,24.782634735107422,,3.286303997039795,12.567405700683594,7.905079364776611,7.339529991149902,,18.777313232421875,4.25683069229126,11.0,12.556818962097168
2019-02-06,29.32158851623535,22.04951286315918,13.920695304870605,,5.522653579711914,,8.620001792907715,,1.7080004215240479,17.336837768554688,13.100000381469727,13.117040634155273,24.03022003173828,,3.1177749633789062,12.203256607055664,7.5570573806762695,7.347832679748535,,18.163982391357422,4.109087944030762,11.0,11.73593521118164
2019-02-07,28.756376266479492,21.471553802490234,13.48335075378418,,5.351756572723389,,8.426294326782227,,1.6826341152191162,16.58968162536621,12.699999809265137,12.884467124938965,23.870330810546875,,3.1177749633789062,12.050819396972656,7.507339954376221,6.907792568206787,,17.361936569213867,4.136789798736572,11.109999656677246,11.61866569519043
2019-02-08,28.44898223876953,21.39238166809082,13.722651481628418,,5.540642261505127,,8.81371021270752,,1.7587331533432007,16.894254684448242,13.0,12.940284729003906,23.83270835876465,,3.202039957046509,12.26253604888916,7.457622528076172,7.148569107055664,,17.03168296813965,4.155257225036621,11.649999618530273,11.176651000976562
2019-02-11,28.736543655395508,21.970340728759766,13.772162437438965,,5.495669364929199,,8.67811393737793,,1.7164560556411743,16.456432342529297,12.5,12.782136917114258,23.67282485961914,,3.1177749633789062,12.22866153717041,7.358187675476074,7.223293304443359,,17.15435028076172,4.219894886016846,11.600000381469727,11.023299217224121
2019-02-12,29.638898849487305,21.653650283813477,13.565868377685547,,5.603603839874268,,8.765283584594727,,1.699544906616211,16.894254684448242,12.699999809265137,12.61468505859375,23.616392135620117,,3.286303997039795,11.983070373535156,7.358187675476074,7.190082550048828,,17.126041412353516,4.201427936553955,11.600000381469727,10.436952590942383
2019-02-13,29.638898849487305,21.376544952392578,13.475099563598633,,5.396729469299316,,8.707169532775879,,1.7164560556411743,16.803836822509766,12.600000381469727,12.651896476745605,23.795087814331055,,3.202039957046509,11.813700675964355,7.2090349197387695,7.264805793762207,,17.267578125,4.247596740722656,11.600000381469727,9.72431755065918
